drug	mesh_id
CHEMBL78	D013610
CHEMBL78	D013921
CHEMBL78	D013924
CHEMBL78	D014202
CHEMBL78	D015275
CHEMBL78	D014456
CHEMBL78	D014517
CHEMBL78	D014549
CHEMBL78	D014552
CHEMBL78	D014522
CHEMBL78	D014570
CHEMBL78	D014581
CHEMBL78	D014652
CHEMBL78	D014839
CHEMBL78	D015430
CHEMBL78	D016403
CHEMBL78	D016055
CHEMBL78	D020795
CHEMBL78	D008107
CHEMBL78	D003389
CHEMBL78	D009127
CHEMBL78	D000075662
CHEMBL78	D018908
CHEMBL78	D058447
CHEMBL78	D044342
CHEMBL78	D012871
CHEMBL78	D017563
CHEMBL78	D063806
CHEMBL78	D059246
CHEMBL78	D008569
CHEMBL78	D009461
CHEMBL78	D020258
CHEMBL78	D018450
CHEMBL78	D018805
CHEMBL78	D004066
CHEMBL78	D056784
CHEMBL78	D052016
CHEMBL78	D003072
CHEMBL78	D019559
CHEMBL78	D000077684
CHEMBL78	D007766
CHEMBL78	D001766
CHEMBL78	D014786
CHEMBL78	D006323
CHEMBL78	D000860
CHEMBL78	D006945
CHEMBL78	D033461
CHEMBL78	D064147
CHEMBL78	D000647
CHEMBL78	D010198
CHEMBL78	D066126
CHEMBL78	D009202
CHEMBL78	D007319
CHEMBL78	D045823
CHEMBL78	D000081028
CHEMBL78	D034381
CHEMBL78	D000077260
CHEMBL1098319	D015746
CHEMBL1098319	D000380
CHEMBL1098319	D000505
CHEMBL1098319	D000740
CHEMBL1098319	D001007
CHEMBL1098319	D001145
CHEMBL1098319	D018771
CHEMBL1098319	D001247
CHEMBL1098319	D001416
CHEMBL1098319	D002637
CHEMBL1098319	D003221
CHEMBL1098319	D003231
CHEMBL1098319	D003248
CHEMBL1098319	D003371
CHEMBL1098319	D003681
CHEMBL1098319	D003967
CHEMBL1098319	D004244
CHEMBL1098319	D004408
CHEMBL1098319	D004415
CHEMBL1098319	D004417
CHEMBL1098319	D053159
CHEMBL1098319	D004487
CHEMBL1098319	D005076
CHEMBL1098319	D003872
CHEMBL1098319	D005221
CHEMBL1098319	D005334
CHEMBL1098319	D005414
CHEMBL1098319	D005483
CHEMBL1098319	D006261
CHEMBL1098319	D006417
CHEMBL1098319	D006469
CHEMBL1098319	D006505
CHEMBL1098319	D006941
CHEMBL1098319	D006945
CHEMBL1098319	D006967
CHEMBL1098319	D006973
CHEMBL1098319	D007008
CHEMBL1098319	D007022
CHEMBL1098319	D007970
CHEMBL1098319	D009325
CHEMBL1098319	D010146
CHEMBL1098319	D010167
CHEMBL1098319	D010292
CHEMBL1098319	D010612
CHEMBL1098319	D011014
CHEMBL1098319	D012220
CHEMBL1098319	D012640
CHEMBL1098319	D013610
CHEMBL1098319	D013921
CHEMBL1098319	D004890
CHEMBL1098319	D014839
CHEMBL1098319	D014987
CHEMBL1098319	D020795
CHEMBL1098319	D000075662
CHEMBL1098319	D063806
CHEMBL1098319	D059246
CHEMBL1098319	D023341
CHEMBL1098319	D000072281
CHEMBL1098319	D007319
CHEMBL1098319	D000077260
CHEMBL1200559	D004485
CHEMBL1200559	D005076
CHEMBL1200559	D003872
CHEMBL1200559	C538175
CHEMBL1200559	D007057
CHEMBL1200559	D012871
CHEMBL1200559	D004890
CHEMBL1200559	D017495
CHEMBL1200559	D010146
CHEMBL59	D000787
CHEMBL59	D001007
CHEMBL59	D001281
CHEMBL59	D004417
CHEMBL59	D005734
CHEMBL59	D006261
CHEMBL59	D006973
CHEMBL59	D009325
CHEMBL59	D009336
CHEMBL59	D010863
CHEMBL59	D013610
CHEMBL59	D014839
CHEMBL59	D003490
CHEMBL59	D053099
CHEMBL59	D005117
CHEMBL59	D008595
CHEMBL59	D001919
CHEMBL756	D015746
CHEMBL756	D000707
CHEMBL756	D000799
CHEMBL756	D018771
CHEMBL756	D001943
CHEMBL756	D002181
CHEMBL756	D002819
CHEMBL756	D003863
CHEMBL756	D004244
CHEMBL756	D004412
CHEMBL756	D004487
CHEMBL756	D004714
CHEMBL756	D004827
CHEMBL756	D004892
CHEMBL756	D004893
CHEMBL756	D005076
CHEMBL756	D003872
CHEMBL756	D005348
CHEMBL756	D005705
CHEMBL756	D006261
CHEMBL756	D006391
CHEMBL756	D006628
CHEMBL756	D006996
CHEMBL756	D007508
CHEMBL756	D041781
CHEMBL756	D013035
CHEMBL756	D008548
CHEMBL756	D008796
CHEMBL756	D009203
CHEMBL756	D054058
CHEMBL756	D009325
CHEMBL756	D001007
CHEMBL756	D010146
CHEMBL756	D010195
CHEMBL756	D011164
CHEMBL756	D011537
CHEMBL756	D011655
CHEMBL756	D020521
CHEMBL756	D013924
CHEMBL756	D014581
CHEMBL756	D007889
CHEMBL756	D014627
CHEMBL756	D014839
CHEMBL756	D000071936
CHEMBL756	D008881
CHEMBL756	C537072
CHEMBL756	D011693
CHEMBL756	D001249
CHEMBL756	D016889
CHEMBL756	D003704
CHEMBL756	D010051
CHEMBL756	D005414
CHEMBL756	D014592
CHEMBL104943	D000038
CHEMBL104943	D000707
CHEMBL104943	D016470
CHEMBL104943	D004211
CHEMBL104943	D004940
CHEMBL104943	D004941
CHEMBL104943	D005334
CHEMBL104943	D058186
CHEMBL104943	D009336
CHEMBL104943	D010146
CHEMBL104943	D010996
CHEMBL104943	D011014
CHEMBL104943	D011015
CHEMBL104943	D014456
CHEMBL104943	D014648
CHEMBL104943	D002637
CHEMBL104943	D007766
CHEMBL1200921	D000505
CHEMBL1200921	D003872
CHEMBL1200921	D004244
CHEMBL1200921	D006261
CHEMBL1200921	D010146
CHEMBL1200921	D010292
CHEMBL1200921	D011537
CHEMBL1200921	D012640
CHEMBL1200921	D014581
CHEMBL1200921	D003877
CHEMBL773	D000138
CHEMBL773	D000787
CHEMBL773	D001416
CHEMBL773	D002318
CHEMBL773	D003128
CHEMBL773	D003681
CHEMBL773	D003967
CHEMBL773	D011141
CHEMBL773	D004487
CHEMBL773	D006967
CHEMBL773	D007010
CHEMBL773	D007022
CHEMBL773	D008171
CHEMBL773	D009325
CHEMBL773	D010146
CHEMBL773	D012220
CHEMBL773	D012798
CHEMBL773	D012640
CHEMBL773	D013610
CHEMBL773	D013894
CHEMBL773	D013924
CHEMBL773	D014581
CHEMBL773	D014717
CHEMBL773	D014839
CHEMBL773	D016055
CHEMBL773	D001927
CHEMBL773	D023341
CHEMBL773	D001766
CHEMBL773	D004244
CHEMBL773	D022124
CHEMBL773	D014786
CHEMBL692	D000707
CHEMBL692	D000799
CHEMBL692	D001249
CHEMBL692	D003231
CHEMBL692	D003371
CHEMBL692	D003490
CHEMBL692	D004417
CHEMBL692	D005483
CHEMBL692	D007022
CHEMBL692	D010146
CHEMBL692	D010167
CHEMBL692	D011537
CHEMBL692	D012220
CHEMBL692	D012912
CHEMBL692	D004244
CHEMBL692	D014474
CHEMBL692	D012769
CHEMBL692	D013575
CHEMBL692	D013610
CHEMBL692	D004890
CHEMBL692	D014581
CHEMBL692	D012135
CHEMBL692	D007766
CHEMBL692	D001919
CHEMBL1161632	D015746
CHEMBL1161632	D001007
CHEMBL1161632	D001145
CHEMBL1161632	D001247
CHEMBL1161632	D002481
CHEMBL1161632	D003221
CHEMBL1161632	D004417
CHEMBL1161632	D005076
CHEMBL1161632	D003872
CHEMBL1161632	D005221
CHEMBL1161632	D005414
CHEMBL1161632	D006947
CHEMBL1161632	D006955
CHEMBL1161632	D007508
CHEMBL1161632	D009325
CHEMBL1161632	D009336
CHEMBL1161632	D006987
CHEMBL1161632	D013746
CHEMBL1161632	D014456
CHEMBL1161632	D014839
CHEMBL1161632	D010292
CHEMBL90	D015746
CHEMBL90	D000707
CHEMBL90	D000740
CHEMBL90	D001007
CHEMBL90	D018771
CHEMBL90	D001247
CHEMBL90	D001249
CHEMBL90	D001416
CHEMBL90	D001523
CHEMBL90	D002637
CHEMBL90	D003141
CHEMBL90	D003240
CHEMBL90	D003248
CHEMBL90	D003371
CHEMBL90	D003681
CHEMBL90	D003967
CHEMBL90	D004244
CHEMBL90	D004408
CHEMBL90	D004415
CHEMBL90	D004417
CHEMBL90	D004700
CHEMBL90	D004802
CHEMBL90	D005076
CHEMBL90	D003872
CHEMBL90	D005221
CHEMBL90	D005334
CHEMBL90	D005483
CHEMBL90	D005756
CHEMBL90	D005767
CHEMBL90	D006261
CHEMBL90	D006331
CHEMBL90	D006945
CHEMBL90	D006967
CHEMBL90	D006973
CHEMBL90	D007022
CHEMBL90	D007037
CHEMBL90	D007970
CHEMBL90	D008477
CHEMBL90	D009325
CHEMBL90	D009369
CHEMBL90	D009422
CHEMBL90	D009503
CHEMBL90	D010146
CHEMBL90	D010292
CHEMBL90	D011014
CHEMBL90	D011537
CHEMBL90	D012769
CHEMBL90	D013280
CHEMBL90	D013610
CHEMBL90	D013921
CHEMBL90	D004890
CHEMBL90	D012141
CHEMBL90	D014581
CHEMBL90	D014652
CHEMBL90	D014717
CHEMBL90	D014839
CHEMBL90	D012135
CHEMBL90	D014987
CHEMBL90	D001986
CHEMBL90	D023341
CHEMBL90	D000075662
CHEMBL90	D044342
CHEMBL90	D012871
CHEMBL90	D063806
CHEMBL90	D019584
CHEMBL90	D007319
CHEMBL537	D003877
CHEMBL537	D006967
CHEMBL537	D004890
CHEMBL537	D003876
CHEMBL537	D010146
CHEMBL266589	D000419
CHEMBL266589	D001049
CHEMBL266589	D003967
CHEMBL266589	D005076
CHEMBL266589	D003872
CHEMBL266589	D006261
CHEMBL266589	D008286
CHEMBL266589	D008575
CHEMBL266589	D009325
CHEMBL266589	D009759
CHEMBL266589	D009846
CHEMBL266589	D010146
CHEMBL266589	D010292
CHEMBL266589	D014012
CHEMBL266589	D014717
CHEMBL266589	D014839
CHEMBL266589	D020258
CHEMBL266589	D000081015
CHEMBL266589	D053099
CHEMBL266589	D010243
CHEMBL266589	D005334
CHEMBL266589	D034381
CHEMBL266589	D003638
CHEMBL1740	D000140
CHEMBL1740	D001145
CHEMBL1740	D001523
CHEMBL1740	D002637
CHEMBL1740	D003288
CHEMBL1740	D000077260
CHEMBL1740	D005483
CHEMBL1740	D005738
CHEMBL1740	D005767
CHEMBL1740	D006212
CHEMBL1740	D006429
CHEMBL1740	D006470
CHEMBL1740	D006943
CHEMBL1740	D006987
CHEMBL1740	D007003
CHEMBL1740	D007008
CHEMBL1740	D007511
CHEMBL1740	D007674
CHEMBL1740	D015878
CHEMBL1740	D009203
CHEMBL1740	D054058
CHEMBL1740	D009325
CHEMBL1740	D009336
CHEMBL1740	D009422
CHEMBL1740	D001007
CHEMBL1740	D010200
CHEMBL1740	D010292
CHEMBL1740	D010863
CHEMBL1740	D011618
CHEMBL1740	D011654
CHEMBL1740	D012135
CHEMBL1740	D020521
CHEMBL1740	D013345
CHEMBL1740	D006945
CHEMBL1740	D013610
CHEMBL1740	D013617
CHEMBL1740	D004890
CHEMBL1740	D014693
CHEMBL1740	D014839
CHEMBL1740	D018879
CHEMBL1740	D017202
CHEMBL1740	D012871
CHEMBL1740	D004244
CHEMBL1740	D003221
CHEMBL1740	D008569
CHEMBL1740	D010167
CHEMBL1740	D004347
CHEMBL1740	D006973
CHEMBL1740	D007319
CHEMBL1740	D051437
CHEMBL1740	D002543
CHEMBL42115	D015746
CHEMBL42115	D000505
CHEMBL42115	D000787
CHEMBL42115	D000799
CHEMBL42115	D001007
CHEMBL42115	D001145
CHEMBL42115	D018771
CHEMBL42115	D020766
CHEMBL42115	D000402
CHEMBL42115	D003128
CHEMBL42115	D003221
CHEMBL42115	D003398
CHEMBL42115	D003680
CHEMBL42115	D003967
CHEMBL42115	D004417
CHEMBL42115	D005076
CHEMBL42115	D003872
CHEMBL42115	D005221
CHEMBL42115	D001247
CHEMBL42115	D005334
CHEMBL42115	D005483
CHEMBL42115	D006111
CHEMBL42115	D006261
CHEMBL42115	D006323
CHEMBL42115	D006333
CHEMBL42115	D006980
CHEMBL42115	D007003
CHEMBL42115	D007246
CHEMBL42115	D007508
CHEMBL42115	D009203
CHEMBL42115	D054058
CHEMBL42115	D009325
CHEMBL42115	D011537
CHEMBL42115	D011559
CHEMBL42115	D012640
CHEMBL42115	D012713
CHEMBL42115	D012769
CHEMBL42115	D006945
CHEMBL42115	D013610
CHEMBL42115	D014202
CHEMBL42115	D014581
CHEMBL42115	D014839
CHEMBL42115	D012135
CHEMBL42115	D004839
CHEMBL42115	D018908
CHEMBL42115	D008599
CHEMBL42115	D003681
CHEMBL42115	D007319
CHEMBL789	D000787
CHEMBL789	D001145
CHEMBL789	D005334
CHEMBL789	D006333
CHEMBL789	D006973
CHEMBL789	D007022
CHEMBL789	D009203
CHEMBL789	D054058
CHEMBL789	D010689
CHEMBL789	D013610
CHEMBL789	D006323
CHEMBL45	D015746
CHEMBL45	D000374
CHEMBL45	D000787
CHEMBL45	D000799
CHEMBL45	D001007
CHEMBL45	D018771
CHEMBL45	D001168
CHEMBL45	D001247
CHEMBL45	D001416
CHEMBL45	D001523
CHEMBL45	D001941
CHEMBL45	D019547
CHEMBL45	D002637
CHEMBL45	D003141
CHEMBL45	D003240
CHEMBL45	D003872
CHEMBL45	D004244
CHEMBL45	D004415
CHEMBL45	D004485
CHEMBL45	D005076
CHEMBL45	D005128
CHEMBL45	D005221
CHEMBL45	D005414
CHEMBL45	D005756
CHEMBL45	D005764
CHEMBL45	D005767
CHEMBL45	D006029
CHEMBL45	D006209
CHEMBL45	D006261
CHEMBL45	D006331
CHEMBL45	D006417
CHEMBL45	D006562
CHEMBL45	D006932
CHEMBL45	D006967
CHEMBL45	D006973
CHEMBL45	D015228
CHEMBL45	D006996
CHEMBL45	D007010
CHEMBL45	D007154
CHEMBL45	D007989
CHEMBL45	D007508
CHEMBL45	D053609
CHEMBL45	D007970
CHEMBL45	D009260
CHEMBL45	D009304
CHEMBL45	D009325
CHEMBL45	D009422
CHEMBL45	D004325
CHEMBL45	D053158
CHEMBL45	D010146
CHEMBL45	D010292
CHEMBL45	D011141
CHEMBL45	D011317
CHEMBL45	D011472
CHEMBL45	D011507
CHEMBL45	D011536
CHEMBL45	D011537
CHEMBL45	D011565
CHEMBL45	D012148
CHEMBL45	D012798
CHEMBL45	D013035
CHEMBL45	D013272
CHEMBL45	D014474
CHEMBL45	D012769
CHEMBL45	D013575
CHEMBL45	D013894
CHEMBL45	D013921
CHEMBL45	D004890
CHEMBL45	D014522
CHEMBL45	D014570
CHEMBL45	D014652
CHEMBL45	D014717
CHEMBL45	D014839
CHEMBL45	D015430
CHEMBL45	D014987
CHEMBL45	D019226
CHEMBL45	D013280
CHEMBL45	D008881
CHEMBL45	D014060
CHEMBL45	D007766
CHEMBL45	D044342
CHEMBL45	D012871
CHEMBL45	D003221
CHEMBL45	D008569
CHEMBL45	C537072
CHEMBL45	D004066
CHEMBL45	D007319
CHEMBL45	D019584
CHEMBL45	D000077260
CHEMBL440464	D001281
CHEMBL440464	D003371
CHEMBL440464	D004244
CHEMBL440464	D006261
CHEMBL440464	D006606
CHEMBL440464	D009325
CHEMBL440464	D013281
CHEMBL440464	D014839
CHEMBL440464	D007319
CHEMBL440464	D015746
CHEMBL440464	D000647
CHEMBL440464	D000707
CHEMBL440464	D000799
CHEMBL440464	D001007
CHEMBL440464	D001037
CHEMBL440464	D001145
CHEMBL440464	D018771
CHEMBL440464	D001168
CHEMBL440464	D001247
CHEMBL440464	D001416
CHEMBL440464	D001523
CHEMBL440464	D001768
CHEMBL440464	D012872
CHEMBL440464	D001986
CHEMBL440464	D001991
CHEMBL440464	D002637
CHEMBL440464	D003221
CHEMBL440464	D003248
CHEMBL440464	D003556
CHEMBL440464	D003680
CHEMBL440464	D003967
CHEMBL440464	D019966
CHEMBL440464	D004408
CHEMBL440464	D004412
CHEMBL440464	D004415
CHEMBL440464	D004417
CHEMBL440464	D004433
CHEMBL440464	D004487
CHEMBL440464	D004844
CHEMBL440464	D004884
CHEMBL440464	D005076
CHEMBL440464	D003872
CHEMBL440464	D005221
CHEMBL440464	D005334
CHEMBL440464	D005414
CHEMBL440464	D005483
CHEMBL440464	D005767
CHEMBL440464	D005891
CHEMBL440464	D006331
CHEMBL440464	D006333
CHEMBL440464	D055154
CHEMBL440464	D006967
CHEMBL440464	D006973
CHEMBL440464	D007022
CHEMBL440464	D007154
CHEMBL440464	D007251
CHEMBL440464	D007508
CHEMBL440464	D013035
CHEMBL440464	D008477
CHEMBL440464	D008599
CHEMBL440464	D009422
CHEMBL440464	D014029
CHEMBL440464	D006987
CHEMBL440464	D010146
CHEMBL440464	D010167
CHEMBL440464	D010292
CHEMBL440464	D010612
CHEMBL440464	D011537
CHEMBL440464	D012133
CHEMBL440464	D012220
CHEMBL440464	D012798
CHEMBL440464	D012640
CHEMBL440464	D012769
CHEMBL440464	D012852
CHEMBL440464	D012893
CHEMBL440464	D012912
CHEMBL440464	D013276
CHEMBL440464	D013280
CHEMBL440464	D019226
CHEMBL440464	D013375
CHEMBL440464	D000081013
CHEMBL440464	D014474
CHEMBL440464	D013575
CHEMBL440464	D013610
CHEMBL440464	D013959
CHEMBL440464	D014060
CHEMBL440464	D014076
CHEMBL440464	D014098
CHEMBL440464	D014202
CHEMBL440464	D004890
CHEMBL440464	D014581
CHEMBL440464	D014717
CHEMBL440464	D015430
CHEMBL440464	D014987
CHEMBL440464	D057565
CHEMBL440464	D008881
CHEMBL440464	D063806
CHEMBL440464	D008569
CHEMBL440464	D005117
CHEMBL440464	D001259
CHEMBL440464	D019584
CHEMBL440464	D006945
CHEMBL440464	D000152
CHEMBL440464	D012131
CHEMBL440464	D009304
CHEMBL440464	D000086722
CHEMBL440464	D000077260
CHEMBL440464	D007766
CHEMBL440464	D014786
CHEMBL1234579	D000749
CHEMBL1234579	D001145
CHEMBL1234579	D001237
CHEMBL1234579	D003221
CHEMBL1234579	D004244
CHEMBL1234579	D000077260
CHEMBL1234579	D006261
CHEMBL1234579	D007022
CHEMBL1234579	D007970
CHEMBL1234579	D009325
CHEMBL1234579	D011247
CHEMBL1234579	D012640
CHEMBL1234579	D013921
CHEMBL1234579	D014806
CHEMBL1234579	D014839
CHEMBL1234579	D019586
CHEMBL1234579	D010198
CHEMBL1234579	D005059
CHEMBL1234579	D000860
CHEMBL432	D000140
CHEMBL432	D001007
CHEMBL432	D001145
CHEMBL432	D004417
CHEMBL432	D005734
CHEMBL432	D006261
CHEMBL432	D006973
CHEMBL432	D010167
CHEMBL432	D006945
CHEMBL432	D014839
CHEMBL432	D020795
CHEMBL432	D002637
CHEMBL432	D000374
CHEMBL432	D001919
CHEMBL432	D020896
CHEMBL614	D047508
CHEMBL614	D000756
CHEMBL614	D018771
CHEMBL614	D015210
CHEMBL614	D006073
CHEMBL614	D001778
CHEMBL614	D053159
CHEMBL614	D005076
CHEMBL614	D003872
CHEMBL614	D005334
CHEMBL614	D006505
CHEMBL614	D006529
CHEMBL614	D006967
CHEMBL614	D009325
CHEMBL614	D009395
CHEMBL614	D010437
CHEMBL614	D011164
CHEMBL614	D011537
CHEMBL614	D013163
CHEMBL614	D013921
CHEMBL614	D014581
CHEMBL614	D014839
CHEMBL614	D063806
CHEMBL614	D005767
CHEMBL614	D004415
CHEMBL614	D017484
CHEMBL614	D033461
CHEMBL1364	D006261
CHEMBL1364	D009325
CHEMBL1364	D010292
CHEMBL1364	D000077260
CHEMBL15088	D000380
CHEMBL15088	D000743
CHEMBL15088	D000787
CHEMBL15088	D000799
CHEMBL15088	D001145
CHEMBL15088	D018771
CHEMBL15088	D001247
CHEMBL15088	D001259
CHEMBL15088	D001986
CHEMBL15088	D003221
CHEMBL15088	D003638
CHEMBL15088	D003693
CHEMBL15088	D003967
CHEMBL15088	D004172
CHEMBL15088	D004244
CHEMBL15088	D004941
CHEMBL15088	D005076
CHEMBL15088	D003872
CHEMBL15088	D005221
CHEMBL15088	D005334
CHEMBL15088	D005483
CHEMBL15088	D006261
CHEMBL15088	D004415
CHEMBL15088	D007022
CHEMBL15088	D008180
CHEMBL15088	D015878
CHEMBL15088	D009325
CHEMBL15088	D001007
CHEMBL15088	D009755
CHEMBL15088	D009902
CHEMBL15088	D010146
CHEMBL15088	D011014
CHEMBL15088	D011537
CHEMBL15088	D011618
CHEMBL15088	D012607
CHEMBL15088	D012640
CHEMBL15088	D014474
CHEMBL15088	D012769
CHEMBL15088	D013575
CHEMBL15088	D013921
CHEMBL15088	D014012
CHEMBL15088	D014202
CHEMBL15088	D014581
CHEMBL15088	D014605
CHEMBL15088	D014657
CHEMBL15088	D014717
CHEMBL15088	D014839
CHEMBL15088	D020795
CHEMBL15088	D012859
CHEMBL15088	D018879
CHEMBL15088	D063806
CHEMBL15088	D017484
CHEMBL15088	D000072281
CHEMBL15088	D011696
CHEMBL15088	D002545
CHEMBL15088	D015746
CHEMBL15088	D000741
CHEMBL15088	D001002
CHEMBL15088	D001037
CHEMBL15088	D001249
CHEMBL15088	D054537
CHEMBL15088	D001523
CHEMBL15088	D001778
CHEMBL15088	D001847
CHEMBL15088	D001941
CHEMBL15088	D002637
CHEMBL15088	D003128
CHEMBL15088	D003873
CHEMBL15088	D004211
CHEMBL15088	D004417
CHEMBL15088	D004438
CHEMBL15088	D004485
CHEMBL15088	D004487
CHEMBL15088	D013262
CHEMBL15088	D004892
CHEMBL15088	D005128
CHEMBL15088	D005767
CHEMBL15088	D034381
CHEMBL15088	D006323
CHEMBL15088	D006331
CHEMBL15088	D006456
CHEMBL15088	D006461
CHEMBL15088	D006463
CHEMBL15088	D006470
CHEMBL15088	D006505
CHEMBL15088	D006967
CHEMBL15088	D007003
CHEMBL15088	D007024
CHEMBL15088	D007154
CHEMBL15088	D007565
CHEMBL15088	D058186
CHEMBL15088	D007970
CHEMBL15088	D008010
CHEMBL15088	D008477
CHEMBL15088	D009157
CHEMBL15088	D009336
CHEMBL15088	D009422
CHEMBL15088	D009503
CHEMBL15088	D009846
CHEMBL15088	D009896
CHEMBL15088	D010198
CHEMBL15088	D011654
CHEMBL15088	D011697
CHEMBL15088	D051437
CHEMBL15088	D000081013
CHEMBL15088	D006945
CHEMBL15088	D013610
CHEMBL15088	D016171
CHEMBL15088	D004890
CHEMBL15088	D053099
CHEMBL15088	D014522
CHEMBL15088	D014570
CHEMBL15088	D014693
CHEMBL15088	D017180
CHEMBL15088	D014786
CHEMBL15088	D011693
CHEMBL15088	D023341
CHEMBL15088	D012872
CHEMBL15088	D009395
CHEMBL15088	D018908
CHEMBL15088	D001766
CHEMBL15088	D044342
CHEMBL15088	D003877
CHEMBL15088	D012871
CHEMBL15088	D003875
CHEMBL15088	D017445
CHEMBL15088	D001919
CHEMBL15088	D020821
CHEMBL15088	D066126
CHEMBL1547	D000707
CHEMBL1547	D000799
CHEMBL1547	D001247
CHEMBL1547	D003490
CHEMBL1547	D006470
CHEMBL1547	D006967
CHEMBL1547	D009325
CHEMBL1547	D011537
CHEMBL1547	D011654
CHEMBL1547	D006945
CHEMBL1547	D014581
CHEMBL1547	D012769
CHEMBL6497	D015746
CHEMBL6497	D000140
CHEMBL6497	D018771
CHEMBL6497	D001416
CHEMBL6497	D019547
CHEMBL6497	D002637
CHEMBL6497	D003240
CHEMBL6497	D003371
CHEMBL6497	D003967
CHEMBL6497	D004244
CHEMBL6497	D004408
CHEMBL6497	D004415
CHEMBL6497	D005076
CHEMBL6497	D003872
CHEMBL6497	D005221
CHEMBL6497	D001247
CHEMBL6497	D005334
CHEMBL6497	D005356
CHEMBL6497	D021501
CHEMBL6497	D005756
CHEMBL6497	D005767
CHEMBL6497	D006261
CHEMBL6497	D006505
CHEMBL6497	D006509
CHEMBL6497	D006529
CHEMBL6497	D006987
CHEMBL6497	D007251
CHEMBL6497	D008477
CHEMBL6497	D009102
CHEMBL6497	D013035
CHEMBL6497	D009135
CHEMBL6497	D059352
CHEMBL6497	D009209
CHEMBL6497	D009220
CHEMBL6497	D009304
CHEMBL6497	D009325
CHEMBL6497	D009422
CHEMBL6497	D009503
CHEMBL6497	D010146
CHEMBL6497	D010292
CHEMBL6497	D010612
CHEMBL6497	D011537
CHEMBL6497	D018781
CHEMBL6497	D012206
CHEMBL6497	D012585
CHEMBL6497	D013921
CHEMBL6497	D012141
CHEMBL6497	D014839
CHEMBL6497	D008881
CHEMBL6497	D018908
CHEMBL6497	D044342
CHEMBL6497	D012871
CHEMBL6497	D063806
CHEMBL6497	D018450
CHEMBL6497	D018805
CHEMBL6497	D004066
CHEMBL6497	D011018
CHEMBL6497	D000073818
CHEMBL6497	D007319
CHEMBL6497	D000086722
CHEMBL6497	D051437
CHEMBL508	D003248
CHEMBL508	D003967
CHEMBL508	D004244
CHEMBL508	D006261
CHEMBL508	D006967
CHEMBL508	D013610
CHEMBL508	D005879
CHEMBL508	D014202
CHEMBL508	D014581
CHEMBL508	D005767
CHEMBL508	D004415
CHEMBL508	D005059
CHEMBL508	D007172
CHEMBL508	D011618
CHEMBL508	D006323
CHEMBL508	D007319
CHEMBL1903819	D015746
CHEMBL1903819	D000038
CHEMBL1903819	D000380
CHEMBL1903819	D000419
CHEMBL1903819	D000471
CHEMBL1903819	D000505
CHEMBL1903819	D000550
CHEMBL1903819	D000647
CHEMBL1903819	D000707
CHEMBL1903819	D000740
CHEMBL1903819	D000741
CHEMBL1903819	D000743
CHEMBL1903819	D000787
CHEMBL1903819	D000799
CHEMBL1903819	D001007
CHEMBL1903819	D001024
CHEMBL1903819	D001049
CHEMBL1903819	D001145
CHEMBL1903819	D018771
CHEMBL1903819	D001247
CHEMBL1903819	D001249
CHEMBL1903819	D001523
CHEMBL1903819	D001768
CHEMBL1903819	D012872
CHEMBL1903819	D001847
CHEMBL1903819	D001941
CHEMBL1903819	D001942
CHEMBL1903819	D001991
CHEMBL1903819	D002037
CHEMBL1903819	D009369
CHEMBL1903819	D002481
CHEMBL1903819	D019547
CHEMBL1903819	D002637
CHEMBL1903819	D002764
CHEMBL1903819	D002769
CHEMBL1903819	D002779
CHEMBL1903819	D003092
CHEMBL1903819	D003093
CHEMBL1903819	D011350
CHEMBL1903819	D003128
CHEMBL1903819	D003141
CHEMBL1903819	D003221
CHEMBL1903819	D003231
CHEMBL1903819	D003240
CHEMBL1903819	D003248
CHEMBL1903819	D003318
CHEMBL1903819	D003424
CHEMBL1903819	D003556
CHEMBL1903819	D003680
CHEMBL1903819	D003681
CHEMBL1903819	D003863
CHEMBL1903819	D003873
CHEMBL1903819	D003877
CHEMBL1903819	D003920
CHEMBL1903819	D003967
CHEMBL1903819	D004172
CHEMBL1903819	D004238
CHEMBL1903819	D004244
CHEMBL1903819	D000077260
CHEMBL1903819	D004415
CHEMBL1903819	D004417
CHEMBL1903819	D053159
CHEMBL1903819	D004427
CHEMBL1903819	D004438
CHEMBL1903819	D004485
CHEMBL1903819	D004487
CHEMBL1903819	D004802
CHEMBL1903819	D013262
CHEMBL1903819	D004820
CHEMBL1903819	D004844
CHEMBL1903819	D004884
CHEMBL1903819	D004892
CHEMBL1903819	D004893
CHEMBL1903819	D004931
CHEMBL1903819	D004941
CHEMBL1903819	D005076
CHEMBL1903819	D003872
CHEMBL1903819	D005128
CHEMBL1903819	D005221
CHEMBL1903819	D005334
CHEMBL1903819	D005414
CHEMBL1903819	D005756
CHEMBL1903819	D005759
CHEMBL1903819	D006471
CHEMBL1903819	D005928
CHEMBL1903819	D006029
CHEMBL1903819	D006212
CHEMBL1903819	D006261
CHEMBL1903819	D006331
CHEMBL1903819	D006333
CHEMBL1903819	D006396
CHEMBL1903819	D006402
CHEMBL1903819	D006408
CHEMBL1903819	D006417
CHEMBL1903819	D006470
CHEMBL1903819	D006505
CHEMBL1903819	D006561
CHEMBL1903819	D006562
CHEMBL1903819	D006937
CHEMBL1903819	D006943
CHEMBL1903819	D006947
CHEMBL1903819	D006967
CHEMBL1903819	D006973
CHEMBL1903819	D007003
