drug	target
CHEMBL1200903	ENSG00000182256
CHEMBL1200903	ENSG00000268089
CHEMBL1200903	ENSG00000011677
CHEMBL1200903	ENSG00000094755
CHEMBL1200903	ENSG00000187730
CHEMBL1200903	ENSG00000163285
CHEMBL1200903	ENSG00000163288
CHEMBL1200903	ENSG00000102287
CHEMBL1200903	ENSG00000151834
CHEMBL1200903	ENSG00000186297
CHEMBL1200903	ENSG00000145863
CHEMBL447	ENSG00000022355
CHEMBL447	ENSG00000145864
CHEMBL447	ENSG00000113327
CHEMBL447	ENSG00000166206
CHEMBL447	ENSG00000109158
CHEMBL447	ENSG00000182256
CHEMBL447	ENSG00000268089
CHEMBL447	ENSG00000011677
CHEMBL447	ENSG00000094755
CHEMBL447	ENSG00000187730
CHEMBL447	ENSG00000163285
CHEMBL447	ENSG00000163288
CHEMBL447	ENSG00000102287
CHEMBL447	ENSG00000151834
CHEMBL447	ENSG00000186297
CHEMBL447	ENSG00000145863
CHEMBL514800	ENSG00000065989
CHEMBL514800	ENSG00000113448
CHEMBL514800	ENSG00000184588
CHEMBL514800	ENSG00000105650
CHEMBL3545374	ENSG00000138379
CHEMBL1200940	ENSG00000149295
CHEMBL86	ENSG00000149295
CHEMBL2109247	ENSG00000120889
CHEMBL3301618	ENSG00000101916
CHEMBL4594455	ENSG00000188229
CHEMBL4594455	ENSG00000101162
CHEMBL4594455	ENSG00000198033
CHEMBL4594455	ENSG00000127824
CHEMBL4594455	ENSG00000258947
CHEMBL4594455	ENSG00000167552
CHEMBL4594455	ENSG00000104833
CHEMBL4594455	ENSG00000261456
CHEMBL4594455	ENSG00000196230
CHEMBL4594455	ENSG00000123416
CHEMBL4594455	ENSG00000167553
CHEMBL4594455	ENSG00000152086
CHEMBL4594455	ENSG00000137267
CHEMBL4594455	ENSG00000137285
CHEMBL4594455	ENSG00000176014
CHEMBL3544962	ENSG00000182578
CHEMBL4297918	ENSG00000167941
CHEMBL1200814	ENSG00000167434
CHEMBL2109355	ENSG00000017427
CHEMBL98	ENSG00000171720
CHEMBL1200940	ENSG00000164270
CHEMBL86	ENSG00000164270
CHEMBL2109531	ENSG00000186827
CHEMBL1201642	ENSG00000171105
CHEMBL4594455	ENSG00000154269
CHEMBL127071	ENSG00000147434
CHEMBL1201089	ENSG00000196639
CHEMBL1318287	ENSG00000117971
CHEMBL1318287	ENSG00000080644
CHEMBL1271	ENSG00000117971
CHEMBL1271	ENSG00000080644
CHEMBL178803	ENSG00000151577
CHEMBL523299	ENSG00000133019
CHEMBL1187833	ENSG00000133019
CHEMBL1200469	ENSG00000102468
CHEMBL564	ENSG00000102468
CHEMBL1208155	ENSG00000109163
CHEMBL219410	ENSG00000088832
CHEMBL207197	ENSG00000064989
CHEMBL2105749	ENSG00000082556
CHEMBL426084	ENSG00000082556
CHEMBL1718	ENSG00000082556
CHEMBL1718	ENSG00000116329
CHEMBL1718	ENSG00000112038
CHEMBL80	ENSG00000082556
CHEMBL80	ENSG00000116329
CHEMBL80	ENSG00000112038
CHEMBL1200771	ENSG00000133019
CHEMBL1201354	ENSG00000133019
CHEMBL3990028	ENSG00000101017
CHEMBL3301603	ENSG00000167601
CHEMBL1950649	ENSG00000128271
CHEMBL3545417	ENSG00000169083
CHEMBL3707354	ENSG00000160716
CHEMBL3707354	ENSG00000101204
CHEMBL574737	ENSG00000115825
CHEMBL574737	ENSG00000163558
CHEMBL574737	ENSG00000154229
CHEMBL574737	ENSG00000126583
CHEMBL574737	ENSG00000163932
CHEMBL574737	ENSG00000166501
CHEMBL574737	ENSG00000067606
CHEMBL574737	ENSG00000171132
CHEMBL574737	ENSG00000027075
CHEMBL574737	ENSG00000184304
CHEMBL574737	ENSG00000065675
CHEMBL1451	ENSG00000113580
CHEMBL3545316	ENSG00000113721
CHEMBL4298045	ENSG00000188229
CHEMBL4298045	ENSG00000101162
CHEMBL4298045	ENSG00000198033
CHEMBL4298045	ENSG00000127824
CHEMBL4298045	ENSG00000258947
CHEMBL4298045	ENSG00000167552
CHEMBL4298045	ENSG00000104833
CHEMBL4298045	ENSG00000261456
CHEMBL4298045	ENSG00000196230
CHEMBL4298045	ENSG00000123416
CHEMBL4298045	ENSG00000167553
CHEMBL4298045	ENSG00000152086
CHEMBL4298045	ENSG00000137267
CHEMBL4298045	ENSG00000137285
CHEMBL4298045	ENSG00000176014
CHEMBL3707446	ENSG00000174175
CHEMBL1670	ENSG00000160882
CHEMBL2105107	ENSG00000111424
CHEMBL4650286	ENSG00000175054
CHEMBL3622533	ENSG00000171608
CHEMBL1364551	ENSG00000149295
CHEMBL1364551	ENSG00000184845
CHEMBL278819	ENSG00000149295
CHEMBL278819	ENSG00000184845
CHEMBL2107455	ENSG00000056972
CHEMBL1200873	ENSG00000120907
CHEMBL1200873	ENSG00000150594
CHEMBL1200873	ENSG00000184160
CHEMBL1200873	ENSG00000171873
CHEMBL1200873	ENSG00000170214
CHEMBL1200873	ENSG00000274286
CHEMBL597	ENSG00000120907
CHEMBL597	ENSG00000150594
CHEMBL597	ENSG00000184160
CHEMBL597	ENSG00000171873
CHEMBL597	ENSG00000170214
CHEMBL597	ENSG00000274286
CHEMBL4297385	ENSG00000108576
CHEMBL4297385	ENSG00000142319
CHEMBL4297385	ENSG00000103546
CHEMBL3545083	ENSG00000136807
CHEMBL3544956	ENSG00000146648
CHEMBL970	ENSG00000022355
CHEMBL970	ENSG00000145864
CHEMBL970	ENSG00000113327
CHEMBL970	ENSG00000166206
CHEMBL970	ENSG00000109158
CHEMBL970	ENSG00000182256
CHEMBL970	ENSG00000268089
CHEMBL970	ENSG00000011677
CHEMBL970	ENSG00000094755
CHEMBL970	ENSG00000187730
CHEMBL970	ENSG00000163285
CHEMBL970	ENSG00000163288
CHEMBL970	ENSG00000102287
CHEMBL970	ENSG00000151834
CHEMBL970	ENSG00000186297
CHEMBL970	ENSG00000145863
CHEMBL1201571	ENSG00000116824
CHEMBL3545348	ENSG00000121966
CHEMBL1983268	ENSG00000198400
CHEMBL1983268	ENSG00000148053
CHEMBL1983268	ENSG00000140538
CHEMBL3545243	ENSG00000126934
CHEMBL482967	ENSG00000178999
CHEMBL482967	ENSG00000105146
CHEMBL482967	ENSG00000087586
CHEMBL4297564	ENSG00000239732
CHEMBL2010601	ENSG00000001626
CHEMBL2107917	ENSG00000181143
CHEMBL3545177	ENSG00000197122
CHEMBL1200895	ENSG00000189221
CHEMBL1200895	ENSG00000069535
CHEMBL1089	ENSG00000189221
CHEMBL1089	ENSG00000069535
CHEMBL3989780	ENSG00000256713
CHEMBL2367706	ENSG00000256713
CHEMBL3545110	ENSG00000105810
CHEMBL1364551	ENSG00000168539
CHEMBL908	ENSG00000149295
CHEMBL517427	ENSG00000151067
CHEMBL517427	ENSG00000081248
CHEMBL517427	ENSG00000157388
CHEMBL517427	ENSG00000102001
CHEMBL54349	ENSG00000100300
CHEMBL1200675	ENSG00000140009
CHEMBL1200675	ENSG00000091831
CHEMBL1655	ENSG00000140009
CHEMBL1655	ENSG00000091831
CHEMBL1258517	ENSG00000198793
CHEMBL1200342	ENSG00000113580
CHEMBL3984441	ENSG00000122025
CHEMBL1200948	ENSG00000149295
CHEMBL644	ENSG00000149295
CHEMBL482767	ENSG00000178999
CHEMBL482767	ENSG00000105146
CHEMBL482767	ENSG00000087586
CHEMBL189963	ENSG00000135446
CHEMBL3990014	ENSG00000113302
CHEMBL3990014	ENSG00000110944
CHEMBL2107384	ENSG00000160791
CHEMBL82301	ENSG00000160791
CHEMBL1909283	ENSG00000189221
CHEMBL1909283	ENSG00000069535
CHEMBL1421	ENSG00000097007
CHEMBL59356	ENSG00000012779
CHEMBL3545150	ENSG00000097007
CHEMBL3137331	ENSG00000120899
CHEMBL511099	ENSG00000108576
CHEMBL511099	ENSG00000142319
CHEMBL511099	ENSG00000103546
CHEMBL2109540	ENSG00000169174
CHEMBL428690	ENSG00000136807
CHEMBL1201554	ENSG00000180210
CHEMBL3234681	ENSG00000188822
CHEMBL3545037	ENSG00000168959
CHEMBL1200975	ENSG00000113580
CHEMBL3545332	ENSG00000113721
CHEMBL2109374	ENSG00000081052
CHEMBL1717	ENSG00000169313
CHEMBL833	ENSG00000169313
CHEMBL1200798	ENSG00000147246
CHEMBL621	ENSG00000147246
CHEMBL603469	ENSG00000122025
CHEMBL444172	ENSG00000085563
CHEMBL2311030	ENSG00000135312
CHEMBL2364968	ENSG00000135312
CHEMBL403989	ENSG00000066468
CHEMBL3545420	ENSG00000135446
CHEMBL2103991	ENSG00000132170
CHEMBL4297631	ENSG00000196664
CHEMBL3545107	ENSG00000196689
CHEMBL3301601	ENSG00000186318
CHEMBL1267	ENSG00000132170
CHEMBL506871	ENSG00000143799
CHEMBL506871	ENSG00000041880
CHEMBL506871	ENSG00000129484
CHEMBL1743083	ENSG00000010610
CHEMBL304902	ENSG00000135914
CHEMBL304902	ENSG00000102468
CHEMBL304902	ENSG00000147246
CHEMBL2109266	ENSG00000105383
CHEMBL256087	ENSG00000104321
CHEMBL1256818	ENSG00000147955
CHEMBL52440	ENSG00000147955
CHEMBL2109614	ENSG00000136244
CHEMBL75435	ENSG00000073756
CHEMBL75435	ENSG00000095303
CHEMBL3545085	ENSG00000097007
CHEMBL1200799	ENSG00000122420
CHEMBL1201064	ENSG00000113580
CHEMBL119385	ENSG00000112062
CHEMBL1518	ENSG00000211452
CHEMBL4518483	ENSG00000112164
CHEMBL2062262	ENSG00000120907
CHEMBL2062262	ENSG00000171873
CHEMBL2062262	ENSG00000170214
CHEMBL1201319	ENSG00000120907
CHEMBL1201319	ENSG00000171873
CHEMBL1201319	ENSG00000170214
CHEMBL917	ENSG00000176890
CHEMBL1200694	ENSG00000022355
CHEMBL1200694	ENSG00000145864
CHEMBL1200694	ENSG00000113327
CHEMBL1200694	ENSG00000166206
CHEMBL1200694	ENSG00000109158
CHEMBL1200694	ENSG00000182256
CHEMBL1200694	ENSG00000268089
CHEMBL1200694	ENSG00000011677
CHEMBL1200694	ENSG00000094755
CHEMBL1200694	ENSG00000187730
CHEMBL1200694	ENSG00000163285
CHEMBL1200694	ENSG00000163288
CHEMBL1200694	ENSG00000102287
CHEMBL1200694	ENSG00000151834
CHEMBL1200694	ENSG00000186297
CHEMBL1200694	ENSG00000145863
CHEMBL4297966	ENSG00000132703
CHEMBL1565476	ENSG00000073756
CHEMBL1565476	ENSG00000095303
CHEMBL2107355	ENSG00000102393
CHEMBL110458	ENSG00000102393
CHEMBL2107016	ENSG00000174417
CHEMBL1709	ENSG00000108576
CHEMBL809	ENSG00000108576
CHEMBL3301607	ENSG00000162434
CHEMBL1152	ENSG00000113580
CHEMBL1201567	ENSG00000119535
CHEMBL429736	ENSG00000180914
CHEMBL4594460	ENSG00000102245
CHEMBL1091644	ENSG00000171105
CHEMBL2103791	ENSG00000022355
CHEMBL2103791	ENSG00000145864
CHEMBL2103791	ENSG00000113327
CHEMBL2103791	ENSG00000166206
CHEMBL2103791	ENSG00000109158
CHEMBL2103791	ENSG00000182256
CHEMBL2103791	ENSG00000268089
CHEMBL2103791	ENSG00000011677
CHEMBL2103791	ENSG00000094755
CHEMBL2103791	ENSG00000187730
CHEMBL2103791	ENSG00000163285
CHEMBL2103791	ENSG00000163288
CHEMBL2103791	ENSG00000102287
CHEMBL2103791	ENSG00000151834
CHEMBL2103791	ENSG00000186297
CHEMBL2103791	ENSG00000145863
CHEMBL3128043	ENSG00000130669
CHEMBL462605	ENSG00000101180
CHEMBL12713	ENSG00000102468
CHEMBL12713	ENSG00000147246
CHEMBL2104793	ENSG00000142319
CHEMBL2104793	ENSG00000103546
CHEMBL201960	ENSG00000142319
CHEMBL201960	ENSG00000103546
CHEMBL1742408	ENSG00000178394
CHEMBL1200501	ENSG00000109163
CHEMBL1201247	ENSG00000109163
CHEMBL457	ENSG00000186951
CHEMBL2364607	ENSG00000126934
CHEMBL2146883	ENSG00000126934
CHEMBL4303241	ENSG00000112742
CHEMBL1946170	ENSG00000132155
CHEMBL279785	ENSG00000196611
CHEMBL3989794	ENSG00000196549
CHEMBL105442	ENSG00000126934
CHEMBL3545428	ENSG00000178999
CHEMBL3182621	ENSG00000126934
CHEMBL288441	ENSG00000101336
CHEMBL1697	ENSG00000151067
CHEMBL1697	ENSG00000081248
CHEMBL1697	ENSG00000157388
CHEMBL1697	ENSG00000102001
CHEMBL23	ENSG00000151067
CHEMBL23	ENSG00000081248
CHEMBL23	ENSG00000157388
CHEMBL23	ENSG00000102001
CHEMBL2108811	ENSG00000198851
CHEMBL574737	ENSG00000105810
CHEMBL3545226	ENSG00000112062
CHEMBL3545192	ENSG00000110195
CHEMBL14762	ENSG00000123374
CHEMBL15870	ENSG00000073756
CHEMBL15870	ENSG00000095303
CHEMBL2108955	ENSG00000119888
CHEMBL3545428	ENSG00000102755
CHEMBL3545428	ENSG00000037280
CHEMBL3545428	ENSG00000128052
CHEMBL4650487	ENSG00000137033
CHEMBL2387080	ENSG00000145675
CHEMBL2387080	ENSG00000051382
CHEMBL2387080	ENSG00000105851
CHEMBL2387080	ENSG00000121879
CHEMBL2387080	ENSG00000105647
CHEMBL2387080	ENSG00000171608
CHEMBL2387080	ENSG00000141506
CHEMBL2387080	ENSG00000117461
CHEMBL3544967	ENSG00000169398
CHEMBL52939	ENSG00000102468
CHEMBL565612	ENSG00000115825
CHEMBL565612	ENSG00000163558
CHEMBL565612	ENSG00000154229
CHEMBL565612	ENSG00000126583
CHEMBL565612	ENSG00000163932
CHEMBL565612	ENSG00000166501
CHEMBL565612	ENSG00000067606
CHEMBL565612	ENSG00000171132
CHEMBL565612	ENSG00000027075
CHEMBL565612	ENSG00000184304
CHEMBL565612	ENSG00000065675
CHEMBL3833320	ENSG00000110680
CHEMBL3833320	ENSG00000175868
CHEMBL1512580	ENSG00000178394
CHEMBL4297843	ENSG00000188389
CHEMBL1237022	ENSG00000160712
CHEMBL481611	ENSG00000143387
CHEMBL2106041	ENSG00000120907
CHEMBL2106041	ENSG00000150594
CHEMBL2106041	ENSG00000184160
CHEMBL2106041	ENSG00000171873
CHEMBL2106041	ENSG00000170214
CHEMBL2106041	ENSG00000274286
CHEMBL1743063	ENSG00000019991
CHEMBL3545236	ENSG00000167601
CHEMBL2110730	ENSG00000164082
CHEMBL3039544	ENSG00000185499
CHEMBL2103847	ENSG00000166825
CHEMBL2103847	ENSG00000141279
CHEMBL2103847	ENSG00000176393
CHEMBL2103847	ENSG00000164024
CHEMBL2103847	ENSG00000113441
CHEMBL2103847	ENSG00000123992
CHEMBL2103847	ENSG00000138792
CHEMBL2103847	ENSG00000108039
CHEMBL2103847	ENSG00000002549
CHEMBL2103847	ENSG00000111142
CHEMBL2103847	ENSG00000122121
CHEMBL2103847	ENSG00000164308
CHEMBL2103847	ENSG00000164307
CHEMBL2103847	ENSG00000172901
CHEMBL2103847	ENSG00000148120
CHEMBL2103847	ENSG00000172878
CHEMBL2103847	ENSG00000215440
CHEMBL2103847	ENSG00000142327
CHEMBL2103847	ENSG00000196236
CHEMBL1200534	ENSG00000159640
CHEMBL1165	ENSG00000159640
CHEMBL3545268	ENSG00000173585
CHEMBL3989566	ENSG00000043591
CHEMBL4594275	ENSG00000105639
CHEMBL4594275	ENSG00000162434
CHEMBL4594275	ENSG00000096968
CHEMBL4594275	ENSG00000105397
CHEMBL4594505	ENSG00000048462
CHEMBL4297311	ENSG00000100300
CHEMBL2109667	ENSG00000134013
CHEMBL3707266	ENSG00000105810
CHEMBL13376	ENSG00000073756
CHEMBL13376	ENSG00000095303
CHEMBL1096885	ENSG00000131747
CHEMBL2109250	ENSG00000178562
CHEMBL1112	ENSG00000149295
CHEMBL301742	ENSG00000204681
CHEMBL301742	ENSG00000136928
CHEMBL1479	ENSG00000082175
CHEMBL4802130	ENSG00000134318
CHEMBL4802130	ENSG00000067900
CHEMBL2005186	ENSG00000067900
CHEMBL502182	ENSG00000109163
CHEMBL399510	ENSG00000149295
CHEMBL4208229	ENSG00000097007
CHEMBL1200330	ENSG00000133019
CHEMBL2109615	ENSG00000136244
CHEMBL10188	ENSG00000169836
CHEMBL484785	ENSG00000065989
CHEMBL484785	ENSG00000113448
CHEMBL484785	ENSG00000184588
CHEMBL484785	ENSG00000105650
CHEMBL29919	ENSG00000151067
CHEMBL29919	ENSG00000081248
CHEMBL29919	ENSG00000157388
CHEMBL29919	ENSG00000102001
CHEMBL1200367	ENSG00000087085
CHEMBL3545259	ENSG00000112715
CHEMBL2108354	ENSG00000156738
CHEMBL146032	ENSG00000082175
CHEMBL3989922	ENSG00000129484
CHEMBL2108612	ENSG00000120949
CHEMBL1921976	ENSG00000148795
CHEMBL3989967	ENSG00000065989
CHEMBL3989967	ENSG00000113448
CHEMBL3989967	ENSG00000184588
CHEMBL3989967	ENSG00000105650
CHEMBL1201618	ENSG00000215644
CHEMBL3544914	ENSG00000001626
CHEMBL3833307	ENSG00000160712
CHEMBL3833307	ENSG00000134352
CHEMBL2109586	ENSG00000154188
CHEMBL403989	ENSG00000196411
CHEMBL267044	ENSG00000164270
CHEMBL1742992	ENSG00000177455
CHEMBL3545331	ENSG00000163485
CHEMBL859	ENSG00000158125
CHEMBL3039522	ENSG00000023445
CHEMBL3039522	ENSG00000110330
CHEMBL2103851	ENSG00000105976
CHEMBL1201752	ENSG00000188229
CHEMBL1201752	ENSG00000101162
CHEMBL1201752	ENSG00000198033
CHEMBL1201752	ENSG00000127824
CHEMBL1201752	ENSG00000258947
CHEMBL1201752	ENSG00000167552
CHEMBL1201752	ENSG00000104833
CHEMBL1201752	ENSG00000261456
CHEMBL1201752	ENSG00000196230
CHEMBL1201752	ENSG00000123416
CHEMBL1201752	ENSG00000167553
CHEMBL1201752	ENSG00000152086
CHEMBL1201752	ENSG00000137267
CHEMBL1201752	ENSG00000137285
CHEMBL1201752	ENSG00000176014
CHEMBL1200612	ENSG00000185313
CHEMBL1086	ENSG00000185313
CHEMBL2107866	ENSG00000187266
CHEMBL3137308	ENSG00000105639
CHEMBL3137308	ENSG00000162434
CHEMBL3137308	ENSG00000096968
CHEMBL3137308	ENSG00000105397
CHEMBL2105712	ENSG00000141736
CHEMBL1173655	ENSG00000141736
CHEMBL1201119	ENSG00000126351
CHEMBL1201119	ENSG00000151090
CHEMBL2109058	ENSG00000101412
CHEMBL2109058	ENSG00000007968
CHEMBL2109058	ENSG00000112242
CHEMBL2109058	ENSG00000205250
CHEMBL2109058	ENSG00000133740
CHEMBL2109058	ENSG00000169016
CHEMBL2109058	ENSG00000165891
CHEMBL2109058	ENSG00000129173
CHEMBL3039518	ENSG00000169252
CHEMBL3989914	ENSG00000120156
CHEMBL480	ENSG00000105675
CHEMBL480	ENSG00000186009
CHEMBL4650374	ENSG00000171791
CHEMBL1341	ENSG00000145888
CHEMBL1341	ENSG00000109738
CHEMBL1091	ENSG00000113580
CHEMBL1068	ENSG00000144285
CHEMBL1068	ENSG00000183873
CHEMBL1068	ENSG00000007314
CHEMBL1068	ENSG00000136546
CHEMBL1068	ENSG00000136531
CHEMBL1068	ENSG00000169432
CHEMBL1068	ENSG00000153253
CHEMBL1068	ENSG00000168356
CHEMBL1068	ENSG00000196876
CHEMBL1068	ENSG00000185313
CHEMBL3544983	ENSG00000196411
CHEMBL1200699	ENSG00000118113
CHEMBL1433	ENSG00000118113
CHEMBL1370	ENSG00000113580
CHEMBL2109559	ENSG00000086205
CHEMBL1200760	ENSG00000132170
CHEMBL1201346	ENSG00000132170
CHEMBL3545092	ENSG00000140009
CHEMBL2219773	ENSG00000120885
CHEMBL3545102	ENSG00000102468
CHEMBL343448	ENSG00000116478
CHEMBL343448	ENSG00000171720
CHEMBL343448	ENSG00000094631
CHEMBL343448	ENSG00000196591
CHEMBL343448	ENSG00000108840
CHEMBL343448	ENSG00000061273
CHEMBL343448	ENSG00000147099
CHEMBL343448	ENSG00000163517
CHEMBL343448	ENSG00000068024
CHEMBL343448	ENSG00000048052
CHEMBL343448	ENSG00000100429
CHEMBL197669	ENSG00000128271
CHEMBL459	ENSG00000150594
CHEMBL459	ENSG00000184160
CHEMBL459	ENSG00000274286
CHEMBL4594573	ENSG00000163235
CHEMBL1200446	ENSG00000196639
CHEMBL1200624	ENSG00000082175
CHEMBL1519	ENSG00000159640
CHEMBL3545138	ENSG00000165025
CHEMBL4594331	ENSG00000102245
CHEMBL691	ENSG00000091831
CHEMBL1201620	ENSG00000112964
CHEMBL2151197	ENSG00000101180
CHEMBL3137352	ENSG00000169174
CHEMBL3545335	ENSG00000102755
CHEMBL3545335	ENSG00000037280
CHEMBL3545335	ENSG00000128052
CHEMBL244243	ENSG00000166148
CHEMBL45	ENSG00000168412
CHEMBL45	ENSG00000134640
CHEMBL403989	ENSG00000077782
CHEMBL1089221	ENSG00000158125
CHEMBL3545027	ENSG00000157764
CHEMBL1201837	ENSG00000164344
CHEMBL4297809	ENSG00000048462
CHEMBL1614710	ENSG00000157404
CHEMBL3545389	ENSG00000140009
CHEMBL3545389	ENSG00000091831
CHEMBL1200550	ENSG00000196639
CHEMBL1305	ENSG00000196639
CHEMBL4298084	ENSG00000198851
CHEMBL4298084	ENSG00000160654
CHEMBL4298084	ENSG00000167286
CHEMBL4594260	ENSG00000106462
CHEMBL3414621	ENSG00000106462
CHEMBL4650470	ENSG00000112164
CHEMBL4085457	ENSG00000113263
CHEMBL4085457	ENSG00000102010
CHEMBL4085457	ENSG00000135605
CHEMBL4085457	ENSG00000074966
CHEMBL4085457	ENSG00000010671
CHEMBL3545008	ENSG00000051382
CHEMBL3407547	ENSG00000278540
CHEMBL3407547	ENSG00000076555
CHEMBL1079593	ENSG00000198793
CHEMBL1908394	ENSG00000166851
CHEMBL1752	ENSG00000065989
CHEMBL1752	ENSG00000113448
CHEMBL1752	ENSG00000184588
CHEMBL1752	ENSG00000105650
CHEMBL4298084	ENSG00000156738
CHEMBL1200878	ENSG00000113580
CHEMBL1200543	ENSG00000112038
CHEMBL1922094	ENSG00000145675
CHEMBL1922094	ENSG00000051382
CHEMBL1922094	ENSG00000105851
CHEMBL1922094	ENSG00000121879
CHEMBL1922094	ENSG00000105647
CHEMBL1922094	ENSG00000171608
CHEMBL1922094	ENSG00000141506
CHEMBL1922094	ENSG00000117461
CHEMBL1963681	ENSG00000138735
CHEMBL2105643	ENSG00000188229
CHEMBL2105643	ENSG00000101162
CHEMBL2105643	ENSG00000198033
CHEMBL2105643	ENSG00000127824
CHEMBL2105643	ENSG00000258947
CHEMBL2105643	ENSG00000167552
CHEMBL2105643	ENSG00000104833
CHEMBL2105643	ENSG00000261456
CHEMBL2105643	ENSG00000196230
CHEMBL2105643	ENSG00000123416
CHEMBL2105643	ENSG00000167553
CHEMBL2105643	ENSG00000152086
CHEMBL2105643	ENSG00000137267
CHEMBL2105643	ENSG00000137285
CHEMBL2105643	ENSG00000176014
CHEMBL178	ENSG00000131747
CHEMBL2103884	ENSG00000173692
CHEMBL2103884	ENSG00000126067
CHEMBL2103884	ENSG00000008018
CHEMBL2103884	ENSG00000100804
CHEMBL2103884	ENSG00000204264
CHEMBL2103884	ENSG00000240065
CHEMBL2103884	ENSG00000142507
CHEMBL2103884	ENSG00000115233
CHEMBL2103884	ENSG00000129084
CHEMBL2103884	ENSG00000106588
CHEMBL2103884	ENSG00000100567
CHEMBL2103884	ENSG00000041357
CHEMBL2103884	ENSG00000143106
CHEMBL2103884	ENSG00000100902
CHEMBL2103884	ENSG00000101182
CHEMBL2103884	ENSG00000154611
CHEMBL2103884	ENSG00000205220
CHEMBL2103884	ENSG00000222028
CHEMBL2103884	ENSG00000277791
CHEMBL2103884	ENSG00000159377
CHEMBL2103884	ENSG00000136930
CHEMBL2103884	ENSG00000130706
CHEMBL2103884	ENSG00000161057
CHEMBL2103884	ENSG00000100764
CHEMBL2103884	ENSG00000013275
CHEMBL2103884	ENSG00000100519
CHEMBL2103884	ENSG00000165916
CHEMBL2103884	ENSG00000087191
CHEMBL2103884	ENSG00000175166
CHEMBL2103884	ENSG00000108344
CHEMBL2103884	ENSG00000197170
CHEMBL2103884	ENSG00000108671
CHEMBL2103884	ENSG00000163636
CHEMBL2103884	ENSG00000103035
CHEMBL2103884	ENSG00000185627
CHEMBL2103884	ENSG00000159352
CHEMBL2103884	ENSG00000099341
CHEMBL2103884	ENSG00000127922
CHEMBL3545344	ENSG00000158748
CHEMBL4594265	ENSG00000023330
CHEMBL2104986	ENSG00000103546
CHEMBL3545322	ENSG00000145675
CHEMBL3545322	ENSG00000051382
CHEMBL3545322	ENSG00000105851
CHEMBL3545322	ENSG00000121879
CHEMBL3545322	ENSG00000105647
CHEMBL3545322	ENSG00000171608
CHEMBL3545322	ENSG00000141506
CHEMBL3545322	ENSG00000117461
CHEMBL2105345	ENSG00000114200
CHEMBL3544989	ENSG00000110245
CHEMBL3545003	ENSG00000175634
CHEMBL3545003	ENSG00000108443
CHEMBL2103797	ENSG00000164342
CHEMBL388590	ENSG00000197891
CHEMBL2109478	ENSG00000102245
CHEMBL3990038	ENSG00000185291
CHEMBL1764	ENSG00000149295
CHEMBL1764	ENSG00000151577
CHEMBL1764	ENSG00000069696
CHEMBL3039529	ENSG00000130598
CHEMBL3039529	ENSG00000130595
CHEMBL3039529	ENSG00000101470
CHEMBL4297688	ENSG00000184584
CHEMBL2109590	ENSG00000067182
CHEMBL576982	ENSG00000113721
CHEMBL576982	ENSG00000134853
CHEMBL2263632	ENSG00000102967
CHEMBL1276308	ENSG00000113580
CHEMBL3545322	ENSG00000198793
CHEMBL1113	ENSG00000149295
CHEMBL1113	ENSG00000151577
CHEMBL1113	ENSG00000169676
CHEMBL1113	ENSG00000069696
CHEMBL1113	ENSG00000184845
CHEMBL3989862	ENSG00000111424
CHEMBL4297833	ENSG00000004468
CHEMBL1200487	ENSG00000074803
CHEMBL456	ENSG00000074803
CHEMBL109	ENSG00000112294
CHEMBL1201146	ENSG00000082175
CHEMBL608533	ENSG00000157404
CHEMBL4298006	ENSG00000120217
CHEMBL278819	ENSG00000135914
CHEMBL278819	ENSG00000102468
CHEMBL278819	ENSG00000147246
CHEMBL1128	ENSG00000087085
CHEMBL1104	ENSG00000087085
CHEMBL35	ENSG00000074803
CHEMBL3707347	ENSG00000197891
CHEMBL507361	ENSG00000169032
CHEMBL3544994	ENSG00000110245
CHEMBL317094	ENSG00000159640
CHEMBL60889	ENSG00000166736
CHEMBL60889	ENSG00000186038
CHEMBL60889	ENSG00000149305
CHEMBL60889	ENSG00000186090
CHEMBL60889	ENSG00000178084
CHEMBL1615372	ENSG00000149295
CHEMBL1237021	ENSG00000149295
CHEMBL3142541	ENSG00000111199
CHEMBL127516	ENSG00000111199
CHEMBL272980	ENSG00000171720
CHEMBL1200927	ENSG00000196639
CHEMBL1201353	ENSG00000196639
CHEMBL3544958	ENSG00000112033
CHEMBL2107884	ENSG00000113525
CHEMBL1200699	ENSG00000137673
CHEMBL1433	ENSG00000137673
CHEMBL2311030	ENSG00000178394
CHEMBL2364968	ENSG00000178394
CHEMBL3545407	ENSG00000163485
CHEMBL4297577	ENSG00000131981
CHEMBL1201066	ENSG00000108576
CHEMBL637	ENSG00000108576
CHEMBL2103735	ENSG00000109163
CHEMBL1200490	ENSG00000109163
CHEMBL3545188	ENSG00000139874
CHEMBL3039583	ENSG00000139874
CHEMBL94454	ENSG00000196639
CHEMBL3545148	ENSG00000196689
CHEMBL54	ENSG00000102468
CHEMBL1200613	ENSG00000073756
CHEMBL1200613	ENSG00000095303
CHEMBL1020	ENSG00000073756
CHEMBL1020	ENSG00000095303
CHEMBL3545199	ENSG00000149554
CHEMBL4297763	ENSG00000171848
CHEMBL1201174	ENSG00000197635
CHEMBL1422	ENSG00000197635
CHEMBL1200387	ENSG00000142319
CHEMBL405	ENSG00000142319
CHEMBL1200762	ENSG00000113580
